"","Heart_Young_rep1","Heart_Young_rep2","Heart_Young_rep3","Heart_LTDR_rep1","Heart_LTDR_rep2","Heart_LTDR_rep3","Heart_LTAL_rep1","Heart_LTAL_rep2","Heart_LTAL_rep3","Heart_STDR_rep1","Heart_STDR_rep2","Heart_STDR_rep3"
"Gm10676",1.02947528571812,5.94474933833304,2.29237656512617,5.27660593781427,2.21793516450394,4.6943525009114,1.56124417313179,4.29096800450721,1.17574928128525,4.45469529009061,7.98790917261989,7.65612974708884
"Gm10681",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10684",2.05895057143624,0,0,0,0,0,0.780622086565894,0,0,0,0,0
"Gm10691",2.05895057143624,1.18894986766661,1.52825104341744,1.50760169651836,0,2.68248714337794,3.12248834626358,0.715161334084534,1.17574928128525,3.56375623207249,3.99395458630995,4.5936778482533
"Gm10696",1.02947528571812,0,0,0,0,0,0,0,0,0,0,0
"Gm10697",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10699",29.8547832858255,34.4795461623316,46.6116568242321,11.3070127238877,34.3779950498111,11.4005703593562,25.7605288566745,23.6003240247896,48.2057205326952,25.8372326825255,45.9304777425644,41.3431006342797
"Gm1070",1.02947528571812,0,1.52825104341744,0,2.21793516450394,0,1.56124417313179,0.715161334084534,1.17574928128525,0.890939058018122,0,0
"Gm10709",1.02947528571812,1.18894986766661,0,0,1.10896758225197,0.670621785844485,0,0,0,1.78187811603624,1.99697729315497,0
"Gm10710",9.26527757146308,11.8894986766661,9.16950626050467,11.3070127238877,4.43587032900788,4.6943525009114,12.4899533850543,14.3032266816907,23.514985625705,11.5822077542356,9.98488646577487,12.2498075953421
"Gm10711",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10715",1.02947528571812,0,0,0,0,0,0,0.715161334084534,0,0.890939058018122,0,0
"Gm10716",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10717",33.9726844286979,30.9126965593318,22.1596401295529,61.0578687089937,9.98070824026773,10.7299485735118,8.58684295222484,34.3277440360577,16.4604899379935,28.5100498565799,3.99395458630995,7.65612974708884
"Gm10718",39.1200608572885,36.8574458976648,26.7443932598053,78.3952882189548,21.0703840627874,8.71808321597831,14.831819644752,35.7580667042267,25.8664841882755,34.7466232627067,5.99093187946492,15.3122594941777
"Gm10719",1.02947528571812,0,0,2.26140254477754,0,0,0,0.715161334084534,1.17574928128525,0.890939058018122,0,0
"Gm10720",1.02947528571812,0,0,1.50760169651836,0,0.670621785844485,0,1.43032266816907,0,0,0,1.53122594941777
"Gm10721",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10722",24.7074068572349,11.8894986766661,14.5183849124657,31.6596356268856,5.54483791125985,3.35310892922243,6.24497669252716,16.4487106839443,8.23024496899675,9.80032963819934,5.99093187946492,4.5936778482533
"Gm10729",1.02947528571812,3.56684960299982,0,0.753800848259181,0,1.34124357168897,0,0.715161334084534,3.52724784385575,0.890939058018122,1.99697729315497,0
"Gm10731",2.05895057143624,0,0,0.753800848259181,0,0,0,0,0,0,0,0
"Gm10735",9.26527757146308,3.56684960299982,3.05650208683489,7.53800848259181,6.65380549351182,6.70621785844485,7.80622086565894,5.72129067267628,1.17574928128525,4.45469529009061,3.99395458630995,4.5936778482533
"Gm10736",1.02947528571812,0,0.764125521708722,0,1.10896758225197,0.670621785844485,0,0.715161334084534,0,0.890939058018122,1.99697729315497,1.53122594941777
"Gm10742",1.02947528571812,0,0.764125521708722,2.26140254477754,0,0,0,0.715161334084534,1.17574928128525,0.890939058018122,0,0
"Gm10748",0,1.18894986766661,0,0.753800848259181,0,0.670621785844485,0,0,0,0,0,0
"Gm10749",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10750",0,1.18894986766661,0,0,0,0,0,0,0,0,0,0
"Gm10754",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10760",1.02947528571812,5.94474933833304,1.52825104341744,0.753800848259181,2.21793516450394,0,1.56124417313179,0.715161334084534,2.3514985625705,5.34563434810873,1.99697729315497,1.53122594941777
"Gm10762",28.8253080001073,33.290596294665,48.1399078676495,33.9210381716631,39.9228329610709,26.8248714337794,45.2760810208219,36.4732280383113,51.732968376551,22.273476450453,31.9516366904796,75.0300715214706
"Gm10764",1.02947528571812,0,0,0,0,0,0,0,0,0,0,0
"Gm10766",0,0,0.764125521708722,2.26140254477754,1.10896758225197,0,1.56124417313179,0,1.17574928128525,1.78187811603624,1.99697729315497,0
"Gm10767",11.3242281428993,7.13369920599965,9.93363178221339,24.875427992553,15.5255461515276,10.7299485735118,7.02559877909305,15.0183880157752,9.405994250282,19.6006592763987,5.99093187946492,4.5936778482533
"Gm10768",0,0,0,1.50760169651836,0,2.01186535753346,1.56124417313179,0.715161334084534,0,0,0,1.53122594941777
"Gm10770",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10772",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10774",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10775",0,0,0,0,0,1.34124357168897,0,0.715161334084534,0,0.890939058018122,1.99697729315497,0
"Gm10778",2.05895057143624,1.18894986766661,3.05650208683489,0.753800848259181,2.21793516450394,1.34124357168897,3.12248834626358,2.1454840022536,0,0.890939058018122,0,0
"Gm1078",335.608943144107,661.056126422634,366.780250420187,156.79057643791,12.1986434047717,233.376381473881,127.241400110241,213.833238891276,25.8664841882755,126.513346238573,297.549616680091,33.6869708871909
"Gm10782",0,0,0,0,0,0,0,0,0,0.890939058018122,0,0
"Gm10787",1.02947528571812,0,0.764125521708722,0,0,0,0,0,0,0,0,0
"Gm10797",0,1.18894986766661,0.764125521708722,0,0,0.670621785844485,0,0.715161334084534,0,0,0,1.53122594941777
"Gm10799",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10800",1754.22588686368,878.633952205623,1018.57932043773,3144.10333808904,561.137596619497,267.57809255195,362.989270253141,1915.20205267838,677.231586020304,1479.8497753681,451.316868253024,955.484992436687
"Gm10801",155.450768143436,112.950237428328,113.090577212891,315.088754572338,83.1725686688977,19.4480317894901,42.9342147611242,211.687754889022,62.3147119081182,153.241517979117,19.9697729315497,59.7178120272929
"Gm10803",1.02947528571812,0,0,0,0,0,0,0,0,0.890939058018122,0,0
"Gm10807",0,0,0,1.50760169651836,0,0,0,0,0,0.890939058018122,0,0
"Gm10828",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10837",0,0,0,0.753800848259181,0,0,0,0,0,0.890939058018122,0,0
"Gm10840",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10842",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10845",0,0,0,0,0,0,0,0,0,0,0,1.53122594941777
"Gm10852",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10855",35.0021597144161,64.2032928539968,29.0367698249315,62.565470405512,39.9228329610709,93.2164282323834,35.9086159820311,30.751937365635,16.4604899379935,49.0016481909967,35.9455912767895,35.2181968366086
"Gm10858",0,0,0.764125521708722,0,0,1.34124357168897,0.780622086565894,0,0,0.890939058018122,0,0
"Gm10874",1.02947528571812,0,0.764125521708722,0,1.10896758225197,0.670621785844485,0.780622086565894,1.43032266816907,2.3514985625705,1.78187811603624,1.99697729315497,1.53122594941777
"Gm10905",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10912",2.05895057143624,1.18894986766661,0.764125521708722,0,0,0.670621785844485,1.56124417313179,0.715161334084534,1.17574928128525,1.78187811603624,1.99697729315497,0
"Gm10916",1.02947528571812,1.18894986766661,0,0,0,0.670621785844485,0.780622086565894,0.715161334084534,2.3514985625705,0,0,0
"Gm10921",0,0,0,0,0,0,0,0,0,0,0,0
"Gm10922",0,0,0,0,0,0,0,0,0,0,0,0
