"","Muscle_LTDR_rep1","Muscle_LTDR_rep2","Muscle_LTDR_rep3","Muscle_LTAL_rep1","Muscle_LTAL_rep3","Muscle_Young_rep1","Muscle_Young_rep2","Muscle_Young_rep3","Muscle_STDR_rep1","Muscle_STDR_rep2"
"Gm6358",0,0,0,0,0,0,0,0,0,0
"Gm6367",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm6370",0,0,0,0,0,0,0,0,0,0
"Gm6377",16.0253742647743,2.52082750873716,10.2904638114509,26.6266615257292,11.0720781118294,0,6.16385911471282,1.07202568190344,6.48175472653291,7.90395183971835
"Gm6396",16.0253742647743,16.8055167249144,30.0138527833984,20.482047327484,19.1244985567962,27.1424353432146,18.4915773441385,15.0083595466482,12.9635094530658,11.4168193240376
"Gm6401",0,0,0,1.0241023663742,0,0,0.880551302101832,0,0,0
"Gm6404",1.88533814879698,2.52082750873716,0.85753865095424,1.0241023663742,6.03931533372513,1.80949568954764,0.880551302101832,5.36012840951721,12.0375444921325,4.39108435539908
"Gm6406",0,0,0,0,0,0,1.76110260420366,0,0,0
"Gm6420",0.94266907439849,0,0,0,0,0,0,0,0,0
"Gm6434",0,0,1.71507730190848,1.0241023663742,1.00655255562085,0,0,0,0,0
"Gm6455",0,0,0,0,0,0,0,0,0,0
"Gm6457",87.6682239190596,116.798341238155,116.625256529777,50.1810159523358,84.5504146721518,94.0937758564772,102.143951043812,87.9061059160823,83.3368464839945,68.5009159442257
"Gm6460",0,0,0,0,0,0,0,0,0,0
"Gm6465",0,0,0,0,0,0,0,0,0,0
"Gm6468",0,0,0,0,0,0,0,0,0,0
"Gm6471",0,0,0,2.0482047327484,1.00655255562085,0,0,0,0,0
"Gm648",0,0,0,0,0,0,0,0,0,0
"Gm6482",0,0,0.85753865095424,1.0241023663742,0,0,0,0,0,0
"Gm6483",20.7387196367668,14.2846892161773,22.2960049248102,26.6266615257292,23.1507087792796,14.4759655163811,24.6554364588513,13.9363338647447,25.9270189061316,36.0068917142725
"Gm6484",84.8402166958641,65.5415152271662,70.3181693782477,78.8558822108133,55.360390559147,27.1424353432146,22.8943338546476,16.0803852285516,4.62982480466636,0.878216871079816
"Gm6494",0,0,0,0,0,0,0,1.07202568190344,0,0
"Gm6498",2.82800722319547,0.840275836245721,4.2876932547712,4.0964094654968,2.01310511124171,3.61899137909528,3.52220520840733,6.43215409142065,2.77789488279982,11.4168193240376
"Gm6502",0,0,0,0,0,0,0,0,0,0
"Gm6505",23.5667268599623,27.7291025961088,18.008311670039,19.4579449611098,20.1310511124171,9.04747844773819,19.3721286462403,18.2244365923585,18.5192992186655,17.5643374215963
"Gm6509",0,0,0,0,0,0,0,0,0,0
"Gm6526",0,0,0,0,0,0,0,0,0,0
"Gm6531",0,0,0,1.0241023663742,1.00655255562085,0,0,0,0,0
"Gm6543",10.3693598183834,11.7638617074401,11.1480024624051,10.241023663742,12.0786306674503,16.2854612059287,11.4471669273238,7.5041797733241,22.2231590623985,12.2950361951174
"Gm6553",0,0,0,0,0,0,0,0,0,0
"Gm6557",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm6569",0.94266907439849,0.840275836245721,0,0,0,0,0,0,1.85192992186655,0
"Gm6570",0.94266907439849,0,0,1.0241023663742,0,0,0.880551302101832,0,0.925964960933273,0.878216871079816
"Gm6576",0,0.840275836245721,0,1.0241023663742,1.00655255562085,0,0,0,1.85192992186655,1.75643374215963
"Gm6578",16.9680433391728,17.6457925611601,20.5809276229018,6.1446141982452,16.1048408899337,16.2854612059287,14.9693721357311,12.8643081828413,26.8529838670649,20.1989880348358
"Gm6583",0,0.840275836245721,1.71507730190848,3.0723070991226,0,1.80949568954764,3.52220520840733,2.14405136380688,2.77789488279982,2.63465061323945
"Gm6588",0,0,0,3.0723070991226,0,0,4.40275651050916,0,0,0.878216871079816
"Gm6592",0.94266907439849,0,0,0,0,0,1.76110260420366,0,0,0.878216871079816
"Gm6604",0,0,0,0,0,0,0,0,0,0
"Gm6613",0,0,0,1.0241023663742,0,0,0.880551302101832,0,0,0
"Gm6614",0.94266907439849,0,0.85753865095424,4.0964094654968,0,0,1.76110260420366,1.07202568190344,0,0
"Gm6616",0,0,0,0,0,0,0,0,0.925964960933273,0
"Gm6619",0,0,0,0,0,0,0,0,0,0
"Gm6635",0,0.840275836245721,0,0,0,0,0.880551302101832,0,0.925964960933273,0
"Gm6636",2.82800722319547,1.68055167249144,6.00277055667968,4.0964094654968,6.03931533372513,1.80949568954764,0.880551302101832,3.21607704571033,0.925964960933273,3.51286748431927
"Gm6657",0,0,0,2.0482047327484,0,0,0,0,0,0.878216871079816
"Gm6658",1.88533814879698,0.840275836245721,0.85753865095424,1.0241023663742,3.01965766686256,1.80949568954764,3.52220520840733,0,2.77789488279982,0.878216871079816
"Gm6662",0,0,0,0,0,0,0,0,0,0
"Gm6665",117.833634299811,123.520547928121,117.482795180731,89.0969058745553,188.2253279011,132.093185336978,103.905053648016,131.859158874123,241.676854803584,108.898892013897
"Gm6666",0,0,0,0,0,0,0,0,0,0
"Gm6669",0,0,0,0,0,0,0,0,0,0
"Gm6676",0,0,0,0,0,0,0,0,0,0
"Gm6685",7.54135259518792,7.56248252621149,5.14523190572544,8.19281893099359,9.05897300058769,7.23798275819055,4.40275651050916,3.21607704571033,4.62982480466636,5.2693012264789
"Gm6696",0,0,0,0,0,0,0,0,0,0
"Gm6710",0,0,0,0,0,0,0,0,0,0
"Gm6712",16.0253742647743,9.24303419870293,19.7233889719475,16.3856378619872,14.091735778692,12.6664698268335,13.2082695315275,10.7202568190344,26.8529838670649,15.8079036794367
"Gm6713",0,0,0,2.0482047327484,0,0,0.880551302101832,0,0,1.75643374215963
"Gm6721",0,0,0,4.0964094654968,0,0,0.880551302101832,1.07202568190344,0,0
"Gm6723",10.3693598183834,8.40275836245721,9.43292516049664,6.1446141982452,12.0786306674503,7.23798275819055,5.28330781261099,7.5041797733241,7.40771968746618,11.4168193240376
"Gm6724",0.94266907439849,1.68055167249144,0,2.0482047327484,0,0,0.880551302101832,0,0.925964960933273,0.878216871079816
"Gm6728",69.7575115054883,83.1873077883264,87.4689423973325,45.0605041204648,89.583177450256,70.5703318923579,64.2802450534337,79.3299004608547,87.0407063277276,60.5969641045073
"Gm6729",0,0,0,2.0482047327484,1.00655255562085,0,0.880551302101832,1.07202568190344,0,0
"Gm6736",29.2227413063532,26.0485509236174,19.7233889719475,23.5543544266066,35.2293394467299,27.1424353432146,20.2526799483421,17.1524109104551,25.9270189061316,19.320771163756
"Gm6741",0,1.68055167249144,1.71507730190848,0,1.00655255562085,0,0,0,0,2.63465061323945
"Gm6756",0,0,0,3.0723070991226,0,0,0,0,0,0.878216871079816
"Gm6760",0,0,0,0,0,0,0,0,0,0
"Gm6763",0,0,0,0,0,0,0,0,0,0
"Gm6772",0,0,0,3.0723070991226,0,0,0,0,0,0
"Gm6788",19.7960505623683,14.2846892161773,17.1507730190848,5.120511831871,24.1572613349005,12.6664698268335,15.849923437833,25.7286163656826,29.6308787498647,14.9296868083569
"Gm6792",0,0.840275836245721,0,0,0,0,0,1.07202568190344,0,1.75643374215963
"Gm6793",0.94266907439849,0,0,0,1.00655255562085,0,0.880551302101832,0,0.925964960933273,0.878216871079816
"Gm6802",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm6803",0,0,0,0,1.00655255562085,0,0,0,0,0
"Gm6804",0,0,0,0,0,0,0,0,0,0
"Gm6807",6.59868352078943,1.68055167249144,5.14523190572544,3.0723070991226,4.02621022248342,3.61899137909528,5.28330781261099,10.7202568190344,4.62982480466636,2.63465061323945
"Gm6811",0,0,0,2.0482047327484,1.00655255562085,0,0,0,0.925964960933273,0.878216871079816
"Gm6812",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm6816",0,0,0,0,0,0,0,0,0,0
"Gm6821",0,0,0,1.0241023663742,0,0,0.880551302101832,1.07202568190344,0,0
"Gm684",2.82800722319547,9.24303419870293,7.71784785858816,10.241023663742,5.03276277810427,1.80949568954764,5.28330781261099,3.21607704571033,19.4452641795987,7.90395183971835
"Gm6843",14.1400361159774,13.4444133799315,24.0110822267187,15.361535495613,23.1507087792796,12.6664698268335,18.4915773441385,17.1524109104551,23.1491240233318,22.8336386480752
"Gm6871",0,0,0,0,0,0,0,0,0,0
"Gm6878",20.7387196367668,17.6457925611601,26.5836981795814,33.7953780903486,24.1572613349005,37.9994094805004,17.6110260420366,39.6649502304274,14.8154393749324,27.2247230034743
"Gm6880",0,0,0,0,0,0,0.880551302101832,0,0.925964960933273,0
"Gm6882",0,0,0,0,0,0,0,0,0,0
"Gm6890",0,0,0,0,0,0,0.880551302101832,0,0,0
"Gm6899",0,0.840275836245721,0,1.0241023663742,0,0,0,0,0.925964960933273,0
"Gm6900",2.82800722319547,3.36110334498288,1.71507730190848,0,2.01310511124171,7.23798275819055,2.64165390630549,7.5041797733241,0.925964960933273,2.63465061323945
"Gm6901",0,0,0,0,0,0,0,0,0,0
"Gm6902",0,0,0,0,0,0,0,0,0,0
"Gm6904",0.94266907439849,0.840275836245721,0.85753865095424,5.120511831871,1.00655255562085,1.80949568954764,1.76110260420366,0,0.925964960933273,1.75643374215963
"Gm6905",0,0,0,0,1.00655255562085,1.80949568954764,0.880551302101832,0,0,0
"Gm6907",10.3693598183834,4.20137918122861,6.86030920763392,17.4097402283614,9.05897300058769,14.4759655163811,8.80551302101832,7.5041797733241,5.55578976559964,6.14751809755871
"Gm694",1.88533814879698,0,0.85753865095424,1.0241023663742,0,0,2.64165390630549,2.14405136380688,0.925964960933273,0
"Gm6970",0,0,0,1.0241023663742,0,0,0.880551302101832,0,0,0
"Gm6981",1.88533814879698,2.52082750873716,2.57261595286272,3.0723070991226,1.00655255562085,7.23798275819055,3.52220520840733,2.14405136380688,2.77789488279982,2.63465061323945
"Gm6984",25.4520650087592,22.6874475786345,27.4412368305357,22.5302520602324,23.1507087792796,32.5709224118575,29.9387442714623,17.1524109104551,25.0010539451984,41.2761929407514
"Gm6990",0,1.68055167249144,0.85753865095424,4.0964094654968,0,0,0,2.14405136380688,0,1.75643374215963
"Gm6994",0,0,0,0,0,0,1.76110260420366,1.07202568190344,0,0
"Gm6996",0,0,0,0,0,0,0,0,0,0
"Gm70",0,0,0,5.120511831871,0,0,0.880551302101832,0,0.925964960933273,0.878216871079816
"Gm7008",9.4266907439849,5.04165501747433,4.2876932547712,8.19281893099359,5.03276277810427,5.42848706864291,6.16385911471282,3.21607704571033,7.40771968746618,7.02573496863853
"Gm7030",0,0,0,0,0,0,0,0,0,0
"Gm7052",0,0,0,1.0241023663742,0,0,1.76110260420366,0,0,0
"Gm7073",0,0,0,1.0241023663742,0,0,0,1.07202568190344,0,0
"Gm7075",0.94266907439849,0,0,2.0482047327484,1.00655255562085,0,0,0,0,0
"Gm7084",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm7092",0.94266907439849,0,0,0,0,0,0,0,0.925964960933273,0
"Gm711",5.65601444639094,3.36110334498288,2.57261595286272,15.361535495613,4.02621022248342,7.23798275819055,5.28330781261099,6.43215409142065,1.85192992186655,3.51286748431927
"Gm7112",0.94266907439849,0,2.57261595286272,5.120511831871,0,0,0.880551302101832,0,0,0
"Gm7120",83.8975476214656,63.8609635546748,114.052640576914,43.0122993877164,101.661808117706,77.8083146505484,88.0551302101832,88.9781315979857,53.7059677341298,49.1801447804697
"Gm7137",0,0,0,1.0241023663742,0,0,0,1.07202568190344,0,0
"Gm7138",0,0,0,0,0,0,0,1.07202568190344,0,0
"Gm7147",0,0,0,0,0,0,0,0,0,0
"Gm7157",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm7168",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm7173",2.82800722319547,0.840275836245721,0,5.120511831871,2.01310511124171,1.80949568954764,2.64165390630549,0,6.48175472653291,0.878216871079816
"Gm7204",706.059136724469,806.664802795892,806.94387054794,436.267608075409,587.826692482579,687.608362028102,625.1914244923,500.635993448907,1038.0067212062,498.827182773336
"Gm7205",0,0,0,0,0,0,0,0,0,0
"Gm7233",0,0,0,1.0241023663742,0,0,0.880551302101832,0,0,1.75643374215963
"Gm7247",0,0,0,0,0,0,0,0,0,0.878216871079816
"Gm725",0,0,0,0,0,0,0,0,0,0
"Gm7251",0,0,0,0,0,0,1.76110260420366,0,0,0
"Gm7257",0,0,0,0,1.00655255562085,0,0,0,0,0
"Gm7263",0,0,0,0,0,0,0,1.07202568190344,0,0
"Gm7271",0,0,0,0,1.00655255562085,0,0,0,0.925964960933273,0
"Gm7275",0,0,0,0,0,0,0,0,0,0
"Gm7276",0.94266907439849,0,1.71507730190848,3.0723070991226,3.01965766686256,7.23798275819055,0.880551302101832,4.28810272761377,0.925964960933273,0.878216871079816
"Gm7292",0,0,0,0,0,0,0,0,0,0
"Gm7293",0,0,0,0,1.00655255562085,0,2.64165390630549,1.07202568190344,0,0
"Gm732",0,0,0,2.0482047327484,0,0,5.28330781261099,1.07202568190344,0,0
"Gm7325",2.82800722319547,0,1.71507730190848,2.0482047327484,0,0,0.880551302101832,1.07202568190344,0.925964960933273,8.78216871079816
"Gm7334",9.4266907439849,10.9235858711944,20.5809276229018,21.5061496938582,12.0786306674503,12.6664698268335,7.92496171891648,12.8643081828413,22.2231590623985,14.0514699372771
"Gm7337",0,0,0.85753865095424,2.0482047327484,0,0,0,0,0,0
"Gm7347",0,0,0,1.0241023663742,0,0,0.880551302101832,0,0,0.878216871079816
"Gm7349",0,0,0,0,0,0,0,0,0,0
"Gm7353",7.54135259518792,6.72220668996577,7.71784785858816,8.19281893099359,11.0720781118294,5.42848706864291,10.566615625222,3.21607704571033,10.185614570266,10.5386024529578
"Gm7354",0,0,0,0,0,0,0,0,0,0
"Gm7356",0,0,0,0,0,0,0,0,0,0
"Gm7358",0,0,0,0,0,0,0,0,0,0
"Gm7360",0,0,0,0,0,0,0,0,0,0
"Gm7361",0,0,0,8.19281893099359,0,0,4.40275651050916,0,0,0.878216871079816
"Gm7367",21.6813887111653,24.3679992511259,21.438466273856,9.21692129736779,24.1572613349005,12.6664698268335,15.849923437833,19.296462274262,48.1501779685302,33.372241101033
"Gm7381",0,0,0,0,0,0,0,0,0,0
"Gm7461",0,0,0.85753865095424,1.0241023663742,1.00655255562085,0,0,0,0.925964960933273,0.878216871079816
"Gm7489",0,0,0,2.0482047327484,0,1.80949568954764,0.880551302101832,0,0,0
"Gm749",0,0,0,1.0241023663742,0,0,0,0,0,0.878216871079816
"Gm7534",0,0,0,3.0723070991226,0,0,0.880551302101832,0,0,0
"Gm7535",32.9934176039472,27.7291025961088,42.0193938967577,23.5543544266066,40.2621022248342,36.1899137909528,32.5803981777678,20.3684879561654,52.7800027731965,43.032626682911
"Gm7536",209.272534516465,175.617649775356,201.521582974246,107.530748469291,235.53329801528,123.045706889239,123.277182294256,131.859158874123,258.344224100383,156.322603052207
"Gm7551",0,0,0,0,0,0,0,0,0,0
"Gm757",0,0,0,0,0,0,0,0,0,0
"Gm7579",0,0,0,1.0241023663742,0,0,0,10.7202568190344,0,0
"Gm7589",0,0.840275836245721,0,0,0,0,0,1.07202568190344,0,0
"Gm7647",0,0,0,0,0,0,0.880551302101832,0,0,0
"Gm765",0.94266907439849,1.68055167249144,0.85753865095424,3.0723070991226,1.00655255562085,0,0,0,7.40771968746618,7.90395183971835
"Gm766",0,0.840275836245721,0.85753865095424,3.0723070991226,0,0,0.880551302101832,0,0,0
"Gm7665",19.7960505623683,16.8055167249144,17.1507730190848,24.5784567929808,17.1113934455545,5.42848706864291,12.3277182294256,16.0803852285516,18.5192992186655,24.5900723902349
"Gm7676",5.65601444639094,3.36110334498288,6.00277055667968,3.0723070991226,6.03931533372513,1.80949568954764,8.80551302101832,3.21607704571033,4.62982480466636,10.5386024529578
"Gm7682",0,0,0,1.0241023663742,0,0,0.880551302101832,0,0,0.878216871079816
"Gm7694",0.94266907439849,0.840275836245721,0.85753865095424,1.0241023663742,5.03276277810427,1.80949568954764,1.76110260420366,2.14405136380688,2.77789488279982,5.2693012264789
"Gm7697",0,0,0,0,1.00655255562085,0,0,0,0,0
"Gm7713",0,0,0,1.0241023663742,0,0,0,1.07202568190344,0,0
"Gm7714",0,0,0,0,0,0,0,0,0,0
"Gm773",0,0,0,0,0,0,0,1.07202568190344,0,0
"Gm7732",0,0,0,0,0,0,0,0,0,0
"Gm7735",0,0,0,0,0,0,0,0,0,0
"Gm7736",0,0,0,0,0,0,0.880551302101832,0,0,0
"Gm7742",0,0,0,0,0,0,0,0,0,0
"Gm7792",0,0,0,0,0,0,0,0,0,0
"Gm7819",0,0,0,0,0,0,0,0,0,0
"Gm7849",0,0,0,0,0,0,0,0,0,0
"Gm7853",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm7854",0.94266907439849,0.840275836245721,2.57261595286272,4.0964094654968,1.00655255562085,0,0,0,0,1.75643374215963
"Gm7861",0,0,0,0,0,0,0,0,0,0
"Gm7866",0,0.840275836245721,0.85753865095424,0,1.00655255562085,0,0,0,0,0
"Gm7873",0,2.52082750873716,0.85753865095424,3.0723070991226,2.01310511124171,0,1.76110260420366,1.07202568190344,0.925964960933273,0
"Gm7876",0,0,0,0,0,0,0,0,0,0
"Gm7889",0,0,0,0,0,0,0.880551302101832,0,0,0
"Gm7903",0,0,0,0,0,0,0,0,0,0
"Gm7919",0,0,0,2.0482047327484,0,0,0,0,0,0
"Gm7929",0,0,0,0,0,0,0,0,0,0
"Gm7932",0.94266907439849,0,0,0,0,0,0,0,0,0
"Gm7935",15.0827051903758,11.7638617074401,10.2904638114509,13.3133307628646,11.0720781118294,16.2854612059287,12.3277182294256,12.8643081828413,18.5192992186655,14.0514699372771
"Gm7942",0,0,0,0,0,0,0,0,0,0
"Gm7945",0,0,0,0,0,0,0,0,0,0
"Gm7951",0,0,0,0,0,0,0,0,0,0
"Gm7954",0,0,0,0,0,0,0,0,0,0
"Gm7957",0,0,0,0,0,0,0,0,0,0
"Gm7964",666.467035599733,763.81073514736,771.784785858816,630.847057686507,735.789918158844,553.705681001577,622.549770585995,593.902227774507,714.844949840486,673.592340118219
"Gm7970",0,0,0,0,0,0,0,0,0,0
"Gm7971",0,0,0,0,0,0,0,0,0,0
"Gm7978",0,0,0,0,0,0,0,0,0,0
"Gm7980",0,0,0,0,0,0,0,0,0,0
"Gm7982",0,0,0,0,0,0,0,0,0,0
"Gm7995",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm8005",0,0,0,0,0,0,0,0,0,0
"Gm8011",0,0,0,0,0,0,0,0,0,0
"Gm8020",0,0,0,0,0,0,0,0,0,0
"Gm8024",0,0,0,0,0,0,0,0,0,0
"Gm8038",0,0,0,0,0,0,0,0,0,0
"Gm8050",0,0,0,0,0,0,0,0,0,0
"Gm8054",0,0,0.85753865095424,0,0,0,0,0,0,0
"Gm8055",0.94266907439849,0,2.57261595286272,0,1.00655255562085,3.61899137909528,0.880551302101832,0,1.85192992186655,0
"Gm806",0,0,0,4.0964094654968,0,0,3.52220520840733,2.14405136380688,0.925964960933273,0
"Gm8068",0,0,0,0,0,0,0,0,0,0
"Gm8074",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm8082",0,0,0,0,0,0,0,0,0,0
"Gm8094",0,0,0,0,0,0,0,0,0,0
"Gm8104",0,0,0,3.0723070991226,0,0,0.880551302101832,0,0,0
"Gm8108",0,0,0,0,0,0,0,0,0,0
"Gm8112",0,0,0,0,0,0,0,0,0,0
"Gm8113",2.82800722319547,6.72220668996577,3.43015460381696,5.120511831871,2.01310511124171,1.80949568954764,3.52220520840733,1.07202568190344,1.85192992186655,30.7375904877936
"Gm8122",0,0,0,0,0,0,0,0,0,0
"Gm8123",0,0,0,0,0,0,0,0,0,0
"Gm8126",0,0,0.85753865095424,4.0964094654968,0,0,0,0,0,0.878216871079816
"Gm8127",0,0,0,0,0,0,0,0,0,0
"Gm813",0,0,0,3.0723070991226,0,0,0.880551302101832,0,0,0
"Gm8137",0,0,0,0,0,0,0,0,0,0
"Gm8138",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm815",0,0,0,1.0241023663742,0,0,0,1.07202568190344,0,0
"Gm8158",0,0,0,0,0,0,0,0,0,0
"Gm8159",0,0,0,0,0,0,0.880551302101832,0,0,0
"Gm8165",0,0,0,0,0,0,0,0,0,0
"Gm8180",0,0,0,0,0,0,0,0,0,0
"Gm8181",61.2734898359019,85.7081352970635,89.1840196992409,67.5907561806971,63.4128110041138,34.3804181014051,58.1163859387209,33.2327961390067,46.2982480466636,37.7633254564321
"Gm8206",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm8212",0,0,0,0,0,0,0.880551302101832,0,0,0.878216871079816
"Gm8214",0,0,0,0,0,0,0.880551302101832,0,0,0.878216871079816
"Gm8220",0,0,0,0,0,0,0,0,0,0
"Gm8221",4.71334537199245,0,0.85753865095424,4.0964094654968,0,0,0,2.14405136380688,0,0.878216871079816
"Gm8223",0,0,0.85753865095424,0,0,0,1.76110260420366,0,0,0
"Gm8225",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm8226",0,0,0,0,0,0,0.880551302101832,0,0,0
"Gm8229",0,0,0,0,0,0,0.880551302101832,0,0,0
"Gm8232",0,0,0,0,0,0,3.52220520840733,0,0,0
"Gm8237",0,0,0,1.0241023663742,0,0,0,0,0.925964960933273,0
"Gm8246",0,0,0,0,0,0,0,0,0,0
"Gm8247",0,0,0,0,0,0,0,0,0,0
"Gm8251",0,0,1.71507730190848,7.16871656461939,2.01310511124171,3.61899137909528,1.76110260420366,2.14405136380688,0,2.63465061323945
"Gm8257",0,0,0,3.0723070991226,0,0,0,0,0,0
"Gm8258",40.5347701991351,35.2915851223203,36.8741619910323,23.5543544266066,22.1441562236588,34.3804181014051,38.7442572924806,26.8006420475861,24.0750889842651,33.372241101033
"Gm826",8.48402166958641,15.9652408886687,11.1480024624051,7.16871656461939,3.01965766686256,9.04747844773819,13.2082695315275,5.36012840951721,13.8894744139991,8.78216871079816
"Gm8264",0,0,0,0,0,0,0,0,0,0
"Gm8265",0,0,0,0,0,0,0,0,0,0
"Gm8267",0,0,0,1.0241023663742,0,0,0.880551302101832,0,0,0
"Gm8271",0,0,0,0,0,0,0,0,0,0
"Gm8279",0,0,0,0,0,0,0,0,0,0
"Gm8281",0,0,0,0,0,0,0,0,0,0
"Gm8290",0,0.840275836245721,0.85753865095424,0,2.01310511124171,0,1.76110260420366,4.28810272761377,0,2.63465061323945
"Gm8297",0,0,0,0,0,0,0,1.07202568190344,0,0
"Gm8300",0,0,0,1.0241023663742,0,0,0,0,0,0.878216871079816
"Gm8325",9.4266907439849,14.2846892161773,24.868620877673,14.3374331292388,15.0982883343128,7.23798275819055,9.68606432312015,9.64823113713098,14.8154393749324,13.1732530661972
"Gm8334",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm8348",0,0,0,0,0,0,0,0,0,0
"Gm8356",0,0,0,0,0,0,0,0,0,0
"Gm8362",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm8369",12.2546979671804,1.68055167249144,6.00277055667968,18.4338425947356,3.01965766686256,3.61899137909528,1.76110260420366,7.5041797733241,7.40771968746618,14.9296868083569
"Gm8374",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm839",0,0,0,3.0723070991226,2.01310511124171,0,0.880551302101832,0,0,0
"Gm8394",159.311073573345,178.138477284093,181.798194002299,121.86818159853,152.99598845437,155.616629301097,184.915773441385,151.155621148385,242.602819764517,160.713687407606
"Gm8420",0,0,0,0,0,0,1.76110260420366,1.07202568190344,0,0
"Gm8439",0,0,0,0,1.00655255562085,0,3.52220520840733,1.07202568190344,1.85192992186655,0.878216871079816
"Gm8444",0.94266907439849,0,0.85753865095424,0,1.00655255562085,0,0,0,0.925964960933273,0
"Gm8453",0,0,0,0,0,0,0,0,0,0
"Gm8526",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm853",0,0,0,2.0482047327484,0,0,1.76110260420366,0,0,0
"Gm8597",0,0,0,2.0482047327484,1.00655255562085,0,0,0,0,0
"Gm8603",0,0.840275836245721,0,0,0,0,0,0,0,0
"Gm8618",1.88533814879698,0,0,0,0,0,0,1.07202568190344,0,2.63465061323945
"Gm8653",0,0,0,0,0,0,0,0,0,0
"Gm8660",0,0,0,0,0,0,0,0,0,0
"Gm867",3.77067629759396,2.52082750873716,1.71507730190848,2.0482047327484,2.01310511124171,1.80949568954764,3.52220520840733,3.21607704571033,1.85192992186655,7.02573496863853
"Gm8677",0,0,0,0,0,0,0,0,0,0
"Gm8693",0,0,0,0,0,0,0,0,0,0
"Gm8701",0,0,0,0,0,0,0,0,0,0
"Gm8720",0,0,0,0,0,0,0,0,0,0
"Gm8730",416.659730884133,507.526605092416,495.657340251551,287.77276495115,727.737497713878,445.135939628719,418.26186849837,430.954324125184,823.182850269679,550.641978167045
"Gm8759",825.778109173077,550.380672740947,601.992132969876,386.086592123073,620.036374262446,533.801228416553,554.747320324154,485.627633902259,812.07127073848,512.878652710613
"Gm8765",0,0,0,0,0,0,0,1.07202568190344,0,0
"Gm8766",0,0,0,0,0,0,0,0,0,0
"Gm8773",1.88533814879698,0.840275836245721,0.85753865095424,0,2.01310511124171,0,0,0,1.85192992186655,2.63465061323945
"Gm8787",0,0,0,0,0,0,0,0,0,0
"Gm88",1.88533814879698,0.840275836245721,1.71507730190848,1.0241023663742,2.01310511124171,0,4.40275651050916,2.14405136380688,0.925964960933273,3.51286748431927
"Gm884",0,0,0,8.19281893099359,0,0,8.80551302101832,3.21607704571033,0,0.878216871079816
"Gm8841",0,0,1.71507730190848,0,2.01310511124171,1.80949568954764,0,0,1.85192992186655,0.878216871079816
"Gm885",13.1973670415789,6.72220668996577,10.2904638114509,11.2651260301162,16.1048408899337,3.61899137909528,7.92496171891648,11.7922825009379,10.185614570266,43.9108435539908
"Gm8857",0,0,0,0,0,0,0,0,0,0
"Gm8871",0,0,0,0,0,0,0,0,0,0
"Gm8879",0,0,1.71507730190848,0,0,0,0,0,0,0
"Gm8882",0,0,0,66.5666538143229,0,0,5.28330781261099,0,0,0
"Gm889",134.801677638984,121.83999625563,79.7510945387443,29.6989686248518,120.786306674503,128.474193957882,99.502297137507,118.994850691282,62.0396523825293,41.2761929407514
"Gm8890",0,0,0,0,0,0,0,0,0,0
"Gm8894",146.113706531766,118.478892910647,173.222807492756,144.398433658762,94.6159402283603,70.5703318923579,115.35222057534,63.2495152323031,105.560005546393,85.1870364947422
"Gm8897",0,0,0,0,0,0,0,0,0.925964960933273,0
"Gm8898",0,0,0,0,0,0,0,0,0,0.878216871079816
"Gm8906",0,0,0,0,0,0,0,0,0,0
"Gm8909",0,0,0,0,0,0,0,0,0,0
"Gm8910",0,0,0.85753865095424,0,1.00655255562085,0,0,0,0,0
"Gm8914",0,0,0,0,0,0,0,0,0,0
"Gm8922",0,0,0,0,1.00655255562085,0,0,0,0,0
"Gm8923",0,0,0,0,0,0,0,0,0,0
"Gm8926",0,0,0,0,0,0,0,0,0,0
"Gm8973",0.94266907439849,0,0,0,1.00655255562085,0,0,0,0.925964960933273,0
"Gm8975",0,0,0,1.0241023663742,0,0,0,0,0.925964960933273,0
"Gm8979",0,0,0,0,0,0,0,0,0,0
"Gm8989",0,0,0,0,0,0,0,0,0,0
"Gm8991",0,0,0,1.0241023663742,0,0,0,1.07202568190344,0,0
"Gm8994",0.94266907439849,0,2.57261595286272,1.0241023663742,0,5.42848706864291,1.76110260420366,2.14405136380688,2.77789488279982,0
"Gm9",0,0,0,2.0482047327484,0,0,0.880551302101832,0,0,0
"Gm900",0,0,0,3.0723070991226,0,0,1.76110260420366,0,0,0
