"","chr","start","end","gene","geneLength","Kidney_DRLT_rep1","Kidney_DRLT_rep2","Kidney_DRLT_rep3","Kidney_LTAL_rep1","Kidney_LTAL_rep2","Kidney_LTAL_rep3","Kidney_Young_rep1","Kidney_Young_rep2","Kidney_Young_rep3"
"8585","chr1",31232279,31234279,"Lgsn",28291,0.396112562283735,0.467388113532993,0.451280061706286,0.415666730881191,0.266903844709551,0.380536279946271,0.428855778294269,0.66104080658837,0.433830496811418
"8197","chr1",32228650,32230650,"Khdrbs2",484933,1.46794655434561,1.40216434059898,1.55896748589444,1.87050028896536,1.30115624295906,1.74245559764871,1.51748967704126,1.98312241976511,3.18142364328373
"11605","chr1",33725603,33727603,"Prim2",215948,1.18833768685121,1.11004676964086,0.820509203102339,0.852116798306441,0.767348553539958,0.801129010413202,0.923689368633811,1.0817031380537,2.3619660381955
"12034","chr1",33775740,33777740,"Rab23",22669,1.09513473101974,1.71375641628764,1.49742929566177,1.26778352918763,1.0676153788382,1.34189109244211,1.35254514692808,1.26198699439598,3.08501686621453
"2436","chr1",33813595,33815595,"Bag2",12267,1.35144285955627,2.0253484919763,1.66153113628224,1.43405022154011,1.40124518472514,1.42200399348343,1.35254514692808,1.44227085073826,2.3619660381955
"16607","chr1",33870272,33872272,"Zfp451",52675,1.53784877121921,2.00587398724576,1.49742929566177,1.45483355808417,1.46797114590253,1.34189109244211,1.08863389874699,1.86293318220359,2.74759314647232
"2528","chr1",33963466,33965466,"Bend6",55570,1.32814212059841,1.11004676964086,1.47691656558421,1.43405022154011,1.23443028178167,1.54217334504541,0.560811402384814,1.2319396850056,1.10867793629585
"4930","chr1",34067669,34069669,"Dst",296828,1.07183399206187,1.73323092101818,1.49742929566177,1.41326688499605,1.40124518472514,1.32186286718178,0.956678274656447,2.01316972915549,1.83172876431488
"3000","chr1",34495517,34497517,"Ccdc115",3003,2.81938941390188,3.9533244602999,2.76921856047039,2.55635039491932,2.93594229180506,2.80395153644621,3.9256798166937,5.25827914331658,9.15864382157439
"7843","chr1",34495673,34497673,"Imp4",5919,2.77278793598615,3.87542644137773,2.76921856047039,2.49400038528715,2.80249036945028,2.76389508592555,4.02464653476161,5.16813721514544,9.11044043303979
"11914","chr1",34515590,34517590,"Ptpn18",14034,1.44464581538774,1.92797596832359,1.62050567612712,1.57953357734853,1.50133412649122,1.46206044400409,1.58346748908653,2.19345358549777,4.723932076391
"11757","chr1",34554274,34556274,"Prss39",4633,0.815525863525337,0.993199741257609,0.779483742947222,1.10151683683516,0.600533650596489,0.961354812495842,0.527822496362178,0.69108811597875,0.915864382157439
"3479","chr1",34591492,34593492,"Cfc1",8664,0.512616257073069,0.389490094610827,0.471792791783845,0.602716759777727,0.533807689419101,0.440620955727261,0.362877966248997,0.360567712684565,0.578440662415224
"11758","chr1",34616788,34618788,"Prss40",8612,0.885428080398938,0.72055667503003,0.882047393335014,1.01838349065892,0.667259611773876,0.761072559892542,0.59380030840745,0.600946187807609,0.433830496811418
"1979","chr1",34857566,34859566,"Arhgef4",11033,1.35144285955627,1.51901136898223,2.07178573783341,1.87050028896536,1.46797114590253,1.6022580208264,1.05564499272436,1.59250739769016,1.39789826750346
"5606","chr1",34898895,34900895,"Fam168b",29833,1.16503694789334,2.06429750143738,1.88717116713538,1.47561689462823,1.30115624295906,1.48208866926442,1.41852295897335,2.01316972915549,3.51884736302595
"11235","chr1",34905803,34907803,"Plekhb2",29627,1.09513473101974,1.38268983586844,1.12820015426572,1.16386684646733,0.934163456483427,1.30183464192145,0.989667180679083,0.931466591101794,1.83172876431488
"15715","chr1",36300147,36302147,"Uggt1",104275,1.02523251414614,1.4605878547906,1.41537837535153,1.45483355808417,1.20106730119298,1.2016935156198,1.05564499272436,1.80283856342283,3.32603380888754
"9993","chr1",36329270,36331270,"Neurl3",8824,1.30484138164054,1.61638389263493,1.49742929566177,1.28856686573169,1.36788220413645,1.36191931770244,1.12162280476963,1.5324127789094,2.16915248405709
"1993","chr1",36363577,36365577,"Arid5a",16297,1.56114951017707,2.14219552035955,1.80512024682515,1.26778352918763,1.53469710707992,1.46206044400409,1.5504785830639,2.6141159169631,3.95267785983737
"552","chr1",36425026,36427026,"4632411B12Rik",33452,1.58445024913494,2.10324651089847,1.94870935736805,1.66266692352476,1.33451922354775,1.36191931770244,1.78140092522235,2.25354820427853,3.56705075156055
"8653","chr1",36501084,36503084,"Lman2l",22054,1.23493916476694,1.73323092101818,1.51794202573933,1.16386684646733,1.16770432060428,1.24174996614046,1.48450077101862,2.22350089488815,4.7721354649256
"3779","chr1",36527441,36529441,"Cnnm4",37180,2.39997611266028,3.56383436568907,3.24101135225424,3.07593380852081,2.43549758297465,3.32468539321479,2.17726779749398,2.82444708269576,5.49518629294463
"3778","chr1",36567720,36569720,"Cnnm3",16362,3.26210345410135,4.40123806910235,3.73331687411564,3.67865056829854,3.20284613651461,3.28462894269413,3.39785732033152,4.59723833672821,8.62840654769377
"1738","chr1",36591574,36593574,"Ankrd23",5196,2.00386355037654,2.2590425487428,1.9281966272905,1.76658360624506,2.1685937382651,2.44344348176027,1.91335654931289,2.04321703854587,3.51884736302595
"1751","chr1",36603046,36605046,"Ankrd39",9029,2.84269015285975,3.7196304035334,3.34357500264203,2.74340042381586,3.03603123357114,2.92412088800819,2.80405701192407,4.17657600526288,7.42332183432871
"13043","chr1",36614226,36616226,"Sema4c",9740,2.14366798412374,3.19381877580878,3.42562592295226,2.95123378925646,2.96930527239375,3.2646007174338,2.21025670351662,2.82444708269576,4.57932191078719
"5620","chr1",36739028,36741028,"Fam178b",120488,0.932029558314671,0.778980189221654,1.02563650387792,0.956033481026739,0.834074514717345,1.0014112630165,0.59380030840745,0.600946187807609,1.34969487896886
"1331","chr1",36765770,36767770,"Actr1b",10724,2.07376576725014,2.45378759604821,2.4205021491519,1.87050028896536,1.56806008766861,1.94273785025201,1.91335654931289,3.24510941416109,5.59159307001384
"16380","chr1",36817705,36819705,"Zap70",20956,1.25823990372481,1.05162325544923,1.29230199488618,1.28856686573169,1.13434134001559,0.941326587235512,0.725755932497994,0.781230044149892,0.867660993622837
"14906","chr1",36995372,36997372,"Tmem131",147339,2.44657759057601,3.34961481365311,3.158960431944,2.41086703911091,2.10186777708771,2.52355638280159,2.60612357578825,3.45544057989375,5.92901678975605
"3762","chr1",37275105,37277105,"Cnga3",44124,0.792225124567471,0.662133160838406,1.16922561442083,0.872900134850501,0.567170670007795,0.801129010413202,0.659778120452722,0.420662331465326,0.867660993622837
"7868","chr1",37355737,37357737,"Inpp4a",110843,1.16503694789334,1.61638389263493,1.62050567612712,1.60031691389259,1.53469710707992,1.70239914712805,1.91335654931289,2.07326434793625,4.19369480251038
"898","chr1",37485948,37487948,"6330578E17Rik",13019,1.86405911662934,2.90170120485066,2.76921856047039,2.03676698131784,1.93505287414424,1.96276607551234,2.40819013965244,3.48548788928413,5.06135579613321
"15760","chr1",37486016,37488016,"Unc50",8953,1.88735985558721,2.84327769065904,2.68716764016016,2.03676698131784,1.96841585473294,1.92270962499168,2.40819013965244,3.39534596111299,4.96494901906401
"9239","chr1",37592104,37594104,"Mgat4a",96920,0.349511084368002,0.331066580419203,0.574356442171637,0.540366750145548,0.733985572951264,0.560790307289241,0.362877966248997,0.420662331465326,0.385627108276816
"332","chr1",37775656,37777656,"2010300C02Rik",108136,1.07183399206187,1.59690938790439,1.72306932651491,1.51718356771635,0.800711534128652,1.24174996614046,0.758744838520631,1.2319396850056,1.54250843310727
"15426","chr1",37920924,37922924,"Tsga10",110304,4.75335074740482,6.93292368407272,5.47689893070811,4.75938406858964,5.43816583595709,5.00705631508251,6.06995870816504,8.44329393869691,15.4732877196073
"9287","chr1",37946256,37948256,"Mitd1",11522,1.07183399206187,1.44111335006006,1.02563650387792,0.956033481026739,0.900800475894733,1.14160883983881,1.15461171079226,1.59250739769016,3.08501686621453
"9468","chr1",37946397,37948397,"Mrpl30",7781,1.04853325310401,1.40216434059898,0.984611043722806,0.976816817570799,0.867437495306039,1.10155238931815,1.28656733488281,1.68264932586131,3.03681347767993
"8863","chr1",37972338,37974338,"Lyg2",10571,0.58251847394667,0.506337122994075,0.410254601551169,0.748200115586144,0.533807689419101,0.660931433590891,0.461844684316906,0.66104080658837,0.433830496811418
"8862","chr1",38013604,38015604,"Lyg1",11022,0.372811823325869,0.311592075688662,0.348716411318494,0.561150086689608,0.233540864120857,0.520733856768581,0.692767026475358,0.420662331465326,0.144610165603806
"15591","chr1",38053053,38055053,"Txndc9",13342,3.12229902035415,4.59598311640776,3.2615240823318,2.97201712580052,3.16948315592591,3.12440314061149,3.76073528658052,4.47704909916669,10.5083387005432
"5214","chr1",38053854,38055854,"Eif5b",57570,3.47181010472215,4.92704969682696,3.83588052450343,3.28376717396141,3.46974998122416,3.68519344790073,3.62877966248997,4.83761681185125,10.9903725858893
"12341","chr1",38185507,38187507,"Rev1",76877,3.44850936576428,5.16074375359346,4.36921150651995,3.8033505875629,2.7024014276842,3.44485474477677,2.44117904567507,4.59723833672821,8.48379638208996
"1462","chr1",38720800,38722800,"Aff3",487629,0.838826602483204,1.01267424598815,0.923072853490131,1.0807335002911,0.800711534128652,0.961354812495842,0.791733744543267,0.721135425369131,0.48203388534602
"8685","chr1",38877060,38879060,"Lonrf2",26707,0.256308128536535,0.214219552035955,0.471792791783845,0.374100057793072,0.233540864120857,0.320451604165281,0.428855778294269,0.390615022074946,0.723050828019031
"3579","chr1",38954005,38956005,"Chst10",34288,0.72232290769387,0.798454693952196,1.41537837535153,1.20543351955545,0.934163456483427,1.0014112630165,0.659778120452722,0.721135425369131,1.25328810189965
"10130","chr1",38994993,38996993,"Nms",11128,0.466014779157336,0.447913608802451,0.389741871473611,0.436450067425251,0.400355767064326,0.340479829425611,0.59380030840745,0.300473093903805,0.289220331207612
"10827","chr1",39043658,39045658,"Pdcl3",9423,2.09706650620801,3.34961481365311,2.68716764016016,1.97441697168566,2.73576440827289,2.18307655337597,3.16693497817307,4.53714371794745,8.19457605088235
"10184","chr1",39250116,39252116,"Npas2",168969,1.18833768685121,1.53848587371277,1.579480215972,1.9536336351416,1.50133412649122,1.86262494921069,1.45151186499599,1.20189237561522,2.50657620379931
"12658","chr1",39423695,39425695,"Rpl31",4060,1.91066059454508,2.76537967173687,2.13332392806608,1.78736694278912,1.93505287414424,2.24316122915696,2.0123232673808,3.63572443623604,6.74847439484429
"14532","chr1",39534592,39536592,"Tbc1d8",107251,1.95726207246081,2.43431309131767,2.64614218000504,1.745800269701,1.46797114590253,1.74245559764871,2.44117904567507,3.36529865172261,5.30237273880622
"4388","chr1",39591646,39593646,"D1Bwg0212e",11076,2.12036724516588,2.72643066227579,2.29742576868655,2.51478372183121,2.30204566061987,2.58364105858258,2.14427889147135,3.18501479538033,5.63979645854844
"12542","chr1",39633192,39635192,"Rnf149",26049,2.05046502829228,3.17434427107824,3.36408773271959,2.63948374109556,2.26868268003118,2.82397976170654,2.50715685772034,3.03477824842843,6.31464389803287
"4012","chr1",39707027,39709027,"Creg2",32777,1.28154064268267,0.973725236527068,1.70255659643735,1.51718356771635,1.16770432060428,1.48208866926442,0.626789214430086,1.32208161317674,1.10867793629585
"12369","chr1",39776834,39778834,"Rfx8",55689,0.862127341441071,0.701082170299489,0.820509203102339,0.644283432865846,0.600533650596489,0.961354812495842,0.461844684316906,0.721135425369131,0.867660993622837
"8988","chr1",39956757,39958757,"Map4k4",125398,1.84075837767148,2.47326210077875,2.21537484837631,2.22381701021437,1.76823797120077,1.98279430077267,1.64944530113181,2.52397398879196,4.14549141397578
"7790","chr1",40140612,40142612,"Il1r2",40458,0.932029558314671,0.759505684491113,0.738458282792105,0.727416779042084,0.867437495306039,0.721016109371882,0.692767026475358,0.901419281711414,0.578440662415224
"6663","chr1",40141696,40143696,"Gm16894",9640,1.09513473101974,0.895827217604903,1.16922561442083,0.768983452130203,0.967526437072121,0.901270136714852,0.890700462611175,1.17184506622484,0.867660993622837
"7789","chr1",40322430,40324430,"Il1r1",49592,1.14173620893547,1.24636830275465,1.02563650387792,1.22621685609951,1.56806008766861,1.48208866926442,1.25357842886017,1.35212892256712,2.4583728152647
"7795","chr1",40380471,40382471,"Il1rl2",40845,0.512616257073069,0.545286132455158,0.574356442171637,0.45723340396931,0.266903844709551,0.480677406247921,0.626789214430086,0.570898878417229,0.530237273880622
"7794","chr1",40496472,40498472,"Il1rl1",24787,0.233007389578668,0.233694056766496,0.26666549100826,0.228616701984655,0.400355767064326,0.2002822526033,0.395866872271633,0.240378475123044,0.385627108276816
